Meißen Frauenkirche (Buch 16)
Trauungen 1612-1682

Das ist ein einfacher Index aller Trauungen (nur die Bräutigame)

Durch Shortcuts und Autovervollständigung entspricht die Schreibweise der Namen nicht immer der Schreibweise im Buch.
Zusätzlich sind einige Namen im Buch nicht klar lesbar.


Erstellt in ca. 7 Stunden
Juni 2022
tintenfrass@gmx.de



1612
Melchior Partz
Andreas Donat
Donat Tämner
Peter Silling
Peter Hempel
Hans Geißeler
Wolf Beer
Andreas Zietzschman
Peter Borsdorf
Georg Starcke
Daniel Kühnel
Georg Viehweger
Andreas Förster
Antonius Köhler
Caspar Lantzer
Peter Leudel
Michael Fincke
----------------
Hans Bielitz
Peter Breuner
Jacob Klein
David Seiling
Georg Schumann
Georg Silbernagel
Nicol -
Georg Gabriel
Christoph Lehmann
Michael Kühnel
Balthasar Thamm
Donat Bütner
Donat Ditrich
Wolf Steinbrecher
Antonius Döring
Thomas Gantzsch
Andreas Scheiblich
Friedrich Frietzsche
Lorenz Vogel
Stephan Mahner
Andreas Haubold
Balthasar Cuntze
Sebastian Eitel
Michael Herold
Martin Leuteritz
Caspar Schönberg
Martin Wittig
Balthasar Fickler
Burckhard Braßer
Georg Golde
Hans Schlichtig
Michael Forchheim
Hans Burckhart
Martin Erhard
Andreas Mertin
Friedrich Frietzsche
Wenzel Kühnel
Gregor Fickler
Christoph Reunch?
Simon Lincke
Barthel Richter
----------------
Hans Berhart
Wolf Kerndörfer
Clemens Haubold
Martin Bege
Gregor Seiffert
Jacob Lange
Peter Philipp
Mattheus Knackfuß
Balthasar Fugk
Andreas Krause
- Helbig
Thomas Kühn
Erasmus Trag
Jacob Lantzer
Hans Fickler
Georg Droschitz
Christoph Königsberger
Andreas Kuntze
Abraham Wagner
Michael Möser
Balthasar Seiffert
Christoph Ritter
Mattheus Nahl
Jacob Schütz
Georg Christin
Wolf Krell
Eucharius Wiese
Martin Günther
Balthasar Werden?
Hans Kirchbach
Georg Nicolaus
Jacob Hempel
Mattheus Leißner
Nicol Schmidt
Erasmus Patitzsch
Andreas Keyser
----------------
1613
Thomas Wittenberg
Peter Mierisch
Donat Leckschede
Nicol Riger
Hans Gauman
Hans Richter
Christoph Strauch
Martin Seling
Martin Eicheler
Adam Maune
Barthel Hentzschel
Peter Dörichen
Hans Nerger
Georg Ehrlich
Friedrich Kirsten
David Voigt
Thomas Trobisch
Georg Rauk
Georg Reiche
Elias Kempe
Martin Hanefeld
Georg Facin?
David Heber
Gregor Töpfer
Christoph Schöne
Georg Kühnel
Peter Hünneler?
Donat Berisch
Hans Haubold
Hans Schuster
Johann Bachman
Andreas Francke
Valentin Steinbach
Johann Schneider
Michael Stetefeld?
Barthel Fröhner
Ambrosius Schlegel
Donat Baum
Georg Krause
Tobias Kühnel
Hans Grüner
Bürger? Pflüger
Peter Berger
----------------
Martin Rosenberger
Siegmund Stroschitz
1614
Hans Gantzsch
Hans Ernisch
Georg Bertenberger?
Paul Heinert
Haman Steinhauer
Wolf Steinbrecher
